0.0,0.0,0.0,0.04253667593002319,-0.055812716484069824,-0.014668415097872867,0.05687689781188965,-0.1318167746067047,-0.022258806771020545,0.03809255361557007,-0.19619885087013245,-0.025268567523340835,0.011340022087097168,-0.22898805141448975,-0.028454620188455237,0.0007069110870361328,-0.17892029881477356,-0.037367185375074996,-0.020685672760009766,-0.2779078483581543,-0.04864126609859909,-0.0354691743850708,-0.33103930950164795,-0.053117552569489135,-0.04941779375076294,-0.3720279335975647,-0.055217454007248534,-0.040272295475006104,-0.16330036520957947,-0.034831294587235107,-0.059145599603652954,-0.26932594180107117,-0.04631384628115143,-0.06914016604423523,-0.3320683538913727,-0.05076421590743507,-0.07680115103721619,-0.3776751160621643,-0.052983568778614654,-0.07014238834381104,-0.1412530243396759,-0.03125360401568855,-0.08605870604515076,-0.23747128248214722,-0.03914008083043541,-0.09125050902366638,-0.29691168665885925,-0.04454229565558876,-0.0937274694442749,-0.33982765674591064,-0.04820219593344177,-0.08840012550354004,-0.11510270833969116,-0.027968264913539542,-0.09523150324821472,-0.18903958797454834,-0.03370673002896751,-0.09513899683952332,-0.23048025369644165,-0.03496881367860283,-0.09252768754959106,-0.2609773576259613,-0.03494303466973747
0.0,0.0,0.0,0.043013811111450195,-0.06455636024475098,-0.012499511590448265,0.054947078227996826,-0.14366203546524048,-0.019590287817862873,0.03489029407501221,-0.20920535922050476,-0.02265929744973505,0.006582200527191162,-0.2384949028491974,-0.026161925284412746,-0.001141190528869629,-0.18516361713409424,-0.034207401214388256,-0.02117866277694702,-0.2836734652519226,-0.04495727771356428,-0.0344463586807251,-0.33606666326522827,-0.04969849565461004,-0.04828369617462158,-0.37731432914733887,-0.05223140993550146,-0.039895057678222656,-0.16955071687698364,-0.03330415987804258,-0.05460017919540405,-0.27773311734199524,-0.043092181323316936,-0.06545126438140869,-0.34020137786865234,-0.04756835603549803,-0.07558095455169678,-0.38596487045288086,-0.05052457877829397,-0.06796017289161682,-0.14640021324157715,-0.031343669979122524,-0.08225136995315552,-0.2417140007019043,-0.037806124774959926,-0.088602215051651,-0.30152782797813416,-0.04349370056226576,-0.09209749102592468,-0.3453695476055145,-0.048235678462532405,-0.0861126184463501,-0.12069118022918701,-0.02966584206953371,-0.09513729810714722,-0.19655412435531616,-0.03507181012466276,-0.09740525484085083,-0.23932307958602905,-0.036642727790621166,-0.0975956916809082,-0.27247172594070435,-0.03732325264647329
0.0,0.0,0.0,0.04057204723358154,-0.06336885690689087,-0.011335196461374153,0.0532342791557312,-0.1423625349998474,-0.01786055557786881,0.03265202045440674,-0.20830446481704712,-0.02066845588743149,0.004267513751983643,-0.23584067821502686,-0.02400756396710335,-0.0010543465614318848,-0.1824151873588562,-0.031785780120486606,-0.019986867904663086,-0.28315460681915283,-0.042240550298089374,-0.03313082456588745,-0.3356659412384033,-0.04709597818910538,-0.04660564661026001,-0.376667320728302,-0.049760126996631016,-0.03909939527511597,-0.16828754544258118,-0.031265457648629535,-0.05381500720977783,-0.27806228399276733,-0.03998116545736252,-0.06575876474380493,-0.34039849042892456,-0.044539274204367985,-0.07690182328224182,-0.38617539405822754,-0.04791794114171921,-0.0670425295829773,-0.14605969190597534,-0.029649281430835117,-0.08057308197021484,-0.24213916063308716,-0.034714115340108265,-0.08769446611404419,-0.3033268451690674,-0.04026176177322327,-0.0920037031173706,-0.3482547104358673,-0.04563239358722626,-0.08608010411262512,-0.11970019340515137,-0.028294328156704296,-0.09430086612701416,-0.19163447618484497,-0.03251504294931351,-0.09705504775047302,-0.23496529459953308,-0.033818011659974445,-0.09765321016311646,-0.269382119178772,-0.03486317910611092
0.0,0.0,0.0,0.04087454080581665,-0.06345546245574951,-0.011416872202403283,0.05263394117355347,-0.1426697075366974,-0.017681104301459527,0.032538771629333496,-0.20810019969940186,-0.02023650629723761,0.004966557025909424,-0.23649689555168152,-0.023296586408264375,-0.002126336097717285,-0.18339520692825317,-0.03161604812646601,-0.021395564079284668,-0.2839660942554474,-0.04189664235616419,-0.03493452072143555,-0.33672910928726196,-0.04676625987792704,-0.04956752061843872,-0.37799710035324097,-0.04954554995799754,-0.03977799415588379,-0.16925624012947083,-0.031015104784614778,-0.053991079330444336,-0.27861571311950684,-0.03955999126935694,-0.0655122697353363,-0.3409823477268219,-0.04394389799142573,-0.07675150036811829,-0.38670778274536133,-0.04717694705630038,-0.06761294603347778,-0.14688310027122498,-0.029368777929789758,-0.08136138319969177,-0.2420683205127716,-0.034374826758153176,-0.08850306272506714,-0.30280184745788574,-0.03976551180983279,-0.09326395392417908,-0.34773749113082886,-0.045015004633910394,-0.08657604455947876,-0.12062132358551025,-0.028042628600246644,-0.0947263240814209,-0.19255083799362183,-0.03245375415588114,-0.0976494550704956,-0.235526442527771,-0.03381765371466372,-0.09878498315811157,-0.26988527178764343,-0.034865365534074044
0.0,0.0,0.0,0.04227238893508911,-0.0635913610458374,-0.011975303118759939,0.05483525991439819,-0.1412280797958374,-0.018723303278619596,0.034855782985687256,-0.20829060673713684,-0.021496971895629713,0.007795095443725586,-0.23987463116645813,-0.02467509528034384,-7.981061935424805e-05,-0.18396511673927307,-0.032671416004831144,-0.019649505615234375,-0.28619152307510376,-0.04257283156150038,-0.03254967927932739,-0.33873921632766724,-0.047040859063798734,-0.04654538631439209,-0.3795951008796692,-0.049399016251499006,-0.03876447677612305,-0.16961637139320374,-0.031451729884082624,-0.05253797769546509,-0.28009963035583496,-0.039752581914598295,-0.06379500031471252,-0.3421100974082947,-0.043554780831271955,-0.07490381598472595,-0.3871910274028778,-0.04626092483633215,-0.06714576482772827,-0.14703398942947388,-0.029148917471701452,-0.08018180727958679,-0.24277493357658386,-0.03365387936466391,-0.08671894669532776,-0.30263346433639526,-0.038375029166871855,-0.09078803658485413,-0.3463374078273773,-0.04311064054601843,-0.08630529046058655,-0.12099963426589966,-0.02721086499624903,-0.0930725634098053,-0.19393649697303772,-0.03095572983258421,-0.09417319297790527,-0.23593762516975403,-0.031586294820243666,-0.09328868985176086,-0.26892364025115967,-0.0319604219996279
0.0,0.0,0.0,0.040772974491119385,-0.06458431482315063,-0.012084150189849652,0.053018033504486084,-0.14198040962219238,-0.01933596699157647,0.03316628932952881,-0.20872998237609863,-0.022659466104897774,0.006045103073120117,-0.24048840999603271,-0.026447464214953698,-0.0025096535682678223,-0.18463635444641113,-0.032937083827647484,-0.021720468997955322,-0.28675124049186707,-0.043280382143649376,-0.0343015193939209,-0.3397563695907593,-0.048363738196286477,-0.047558367252349854,-0.38119766116142273,-0.051210791306885994,-0.04103809595108032,-0.16968435049057007,-0.03190352438608102,-0.05488342046737671,-0.2795657515525818,-0.04031142635861329,-0.06579595804214478,-0.34145256876945496,-0.04452614529648713,-0.07616987824440002,-0.3866150975227356,-0.04767868338743142,-0.06897598505020142,-0.14625239372253418,-0.029779402973446167,-0.0823967456817627,-0.24233993887901306,-0.03445180548945359,-0.08864283561706543,-0.3027517795562744,-0.03947694270530633,-0.09210899472236633,-0.3467971086502075,-0.04459699659267358,-0.08745735883712769,-0.11919647455215454,-0.02800789891401223,-0.09419822692871094,-0.19147232174873352,-0.03212894170204095,-0.0954107940196991,-0.2340458631515503,-0.033089399772080696,-0.09453228116035461,-0.26773518323898315,-0.03377368344584397
0.0,0.0,0.0,0.040732622146606445,-0.06593185663223267,-0.010142806763667522,0.05302911996841431,-0.14351770281791687,-0.016316655869502483,0.034496307373046875,-0.2085769772529602,-0.01890106670083469,0.006553173065185547,-0.2376185655593872,-0.021895335833448826,-0.0029842257499694824,-0.18635618686676025,-0.030668439189810215,-0.021641194820404053,-0.28596267104148865,-0.040352731789369045,-0.034252047538757324,-0.3379804491996765,-0.044600900108832775,-0.04729759693145752,-0.37790045142173767,-0.04669398426534599,-0.04132378101348877,-0.17049354314804077,-0.030433351020235477,-0.05650496482849121,-0.2788005769252777,-0.03906817718865341,-0.06800103187561035,-0.3395979404449463,-0.042799658919591366,-0.07863780856132507,-0.3833775222301483,-0.04525054603340095,-0.0692828893661499,-0.14646583795547485,-0.02901364661278194,-0.08379232883453369,-0.24237912893295288,-0.03419062107326454,-0.08987867832183838,-0.3020572364330292,-0.0386571733606047,-0.09307634830474854,-0.3452813923358917,-0.04279348983885711,-0.08763673901557922,-0.11939269304275513,-0.027729542772192417,-0.09470623731613159,-0.19495487213134766,-0.03169756367327636,-0.09502026438713074,-0.23791182041168213,-0.031984519059676586,-0.09295272827148438,-0.27120059728622437,-0.03185451760413116
0.0,0.0,0.0,0.04064077138900757,-0.06623274087905884,-0.01032864787700305,0.05241239070892334,-0.14482179284095764,-0.016398446830834246,0.03334009647369385,-0.21018445491790771,-0.018725652444089746,0.0053452253341674805,-0.23955315351486206,-0.02137183231386075,-0.0031495094299316406,-0.18671119213104248,-0.030867317887867785,-0.02207958698272705,-0.28568053245544434,-0.04031662848862538,-0.03470200300216675,-0.337258905172348,-0.04427687657150159,-0.0475655198097229,-0.3769662082195282,-0.04615307805212865,-0.041714608669281006,-0.17054852843284607,-0.03029378895732293,-0.057174742221832275,-0.27862632274627686,-0.03884053063663373,-0.06872114539146423,-0.3392670154571533,-0.042207190963353014,-0.07922545075416565,-0.383035808801651,-0.04433624279769788,-0.06977549195289612,-0.14646145701408386,-0.028527980866755343,-0.08437642455101013,-0.24255049228668213,-0.03359574285420308,-0.09031069278717041,-0.30151548981666565,-0.03769566324623952,-0.09335947036743164,-0.34398332238197327,-0.04149994087489972,-0.0880652368068695,-0.1194612979888916,-0.026909986707295275,-0.09502419829368591,-0.1946565806865692,-0.030665125894273615,-0.09527748823165894,-0.2374516725540161,-0.030784217837179995,-0.09316053986549377,-0.2706054449081421,-0.030512774559582567
0.0,0.0,0.0,0.042136967182159424,-0.06626302003860474,-0.01078128261477218,0.0544697642326355,-0.14522355794906616,-0.017077119145398,0.035558104515075684,-0.21257948875427246,-0.019747932497267584,0.008100450038909912,-0.2437877655029297,-0.02259023958802686,-0.0009111166000366211,-0.18766888976097107,-0.030541907120351652,-0.020680248737335205,-0.288406640291214,-0.04049939015865789,-0.03354603052139282,-0.3410305380821228,-0.04498307878137098,-0.04673421382904053,-0.3819637596607208,-0.04716669494271741,-0.0405348539352417,-0.17155984044075012,-0.029969184715156416,-0.055548280477523804,-0.27992817759513855,-0.03918303275466428,-0.06627416610717773,-0.3413808345794678,-0.0431936281359242,-0.07603427767753601,-0.3865247368812561,-0.045577355716233114,-0.06932485103607178,-0.14847397804260254,-0.028256061542634825,-0.082736074924469,-0.24462470412254333,-0.0336714247798966,-0.08741459250450134,-0.30391690135002136,-0.03759095916510091,-0.08935296535491943,-0.3467491567134857,-0.04113213816643224,-0.08767268061637878,-0.12304198741912842,-0.02682610327363477,-0.0927344262599945,-0.19919466972351074,-0.03027030738056169,-0.09098231792449951,-0.2405920922756195,-0.029428535196785788,-0.0871807336807251,-0.27105414867401123,-0.028319767732028822
0.0,0.0,0.0,0.04101794958114624,-0.066974937915802,-0.0098757947382353,0.053188979625701904,-0.14506766200065613,-0.016297508828046148,0.03412407636642456,-0.21124568581581116,-0.01936527421295864,0.006331503391265869,-0.24209776520729065,-0.022766084275843923,-0.0022690892219543457,-0.18703949451446533,-0.030502474732401197,-0.0221402645111084,-0.2869950234889984,-0.04092090284049732,-0.03488051891326904,-0.3393443822860718,-0.04562798967182857,-0.04800069332122803,-0.3800897002220154,-0.0479276411753915,-0.041464149951934814,-0.17053189873695374,-0.03069714722752792,-0.05683422088623047,-0.27967679500579834,-0.04052257617533428,-0.06742092967033386,-0.3418910503387451,-0.04480716293275577,-0.07718044519424438,-0.3875506520271301,-0.0472889550548814,-0.07005071640014648,-0.14676740765571594,-0.02965291855454666,-0.08424347639083862,-0.24350190162658691,-0.035621707193257635,-0.0893297791481018,-0.30320513248443604,-0.03960338687122089,-0.09153470396995544,-0.3464289903640747,-0.04303089608967525,-0.08841973543167114,-0.1202576756477356,-0.028769255481364553,-0.09415072202682495,-0.19724908471107483,-0.032531876913907354,-0.09285557270050049,-0.2393328845500946,-0.03170981710374576,-0.0893411636352539,-0.27056610584259033,-0.030553023196461027
0.0,0.0,0.0,0.04308795928955078,-0.06366139650344849,-0.012166033722962766,0.0559195876121521,-0.14363396167755127,-0.017966819219793706,0.034985363483428955,-0.20987382531166077,-0.019448139928783803,0.0066037774085998535,-0.23981791734695435,-0.02093433331748429,-0.0003127455711364746,-0.18473601341247559,-0.03225418668290558,-0.019341588020324707,-0.28400126099586487,-0.04173474129339638,-0.031928956508636475,-0.33693164587020874,-0.045258303396906285,-0.04458492994308472,-0.37802064418792725,-0.046831966601814656,-0.03959602117538452,-0.17003610730171204,-0.030354663022365003,-0.054818183183670044,-0.27834397554397583,-0.03931191679140511,-0.06498661637306213,-0.339522123336792,-0.0424206193914074,-0.07384014129638672,-0.38396161794662476,-0.04405459504624787,-0.06767809391021729,-0.14852049946784973,-0.027410890199746518,-0.08221939206123352,-0.24476629495620728,-0.03322395797869149,-0.08757364749908447,-0.304304838180542,-0.037497659437860875,-0.09018689393997192,-0.34827080368995667,-0.0409671601285595,-0.08552661538124084,-0.12478780746459961,-0.02476436015268746,-0.0926617681980133,-0.202711284160614,-0.028746216781939893,-0.09281861782073975,-0.24489670991897583,-0.02899867039224091,-0.0907779335975647,-0.2772403955459595,-0.028622768112029462
0.0,0.0,0.0,0.044229090213775635,-0.06375682353973389,-0.011913954923386427,0.05596071481704712,-0.14462155103683472,-0.016848902861113402,0.035189032554626465,-0.209883451461792,-0.017523437450165602,0.007667183876037598,-0.23787030577659607,-0.018243938396210524,0.0009506940841674805,-0.18448472023010254,-0.031026653657193037,-0.017887890338897705,-0.28317445516586304,-0.04010129877411828,-0.030299901962280273,-0.33495354652404785,-0.0437757090576838,-0.0429648756980896,-0.3752589225769043,-0.04569829412781701,-0.038226962089538574,-0.17058491706848145,-0.02924500563227639,-0.05267062783241272,-0.2785075604915619,-0.03794622206174836,-0.06401649117469788,-0.3398713171482086,-0.04201702185952172,-0.0745839774608612,-0.38497626781463623,-0.04465318628632531,-0.06649810075759888,-0.14962372183799744,-0.026409178683991286,-0.07921108603477478,-0.24433040618896484,-0.03160514467441544,-0.08524692058563232,-0.3031632602214813,-0.037073762799138876,-0.08912569284439087,-0.3466602563858032,-0.04180450894915566,-0.08487707376480103,-0.1254124641418457,-0.02387371257924542,-0.09159234166145325,-0.19857898354530334,-0.027417719075913283,-0.09293562173843384,-0.239488422870636,-0.028469456071491095,-0.09237828850746155,-0.2714194059371948,-0.029126936281556937
0.0,0.0,0.0,0.0419619083404541,-0.06242680549621582,-0.013073885031388954,0.05382412672042847,-0.14092019200325012,-0.019872732609854893,0.03509765863418579,-0.2086901068687439,-0.022418668642984585,0.008543133735656738,-0.24137920141220093,-0.025256900266157345,-0.0007088780403137207,-0.18393707275390625,-0.03426801055704232,-0.020384788513183594,-0.283502459526062,-0.04505004003678437,-0.033589184284210205,-0.3359259366989136,-0.05006420999799843,-0.04728037118911743,-0.3774987757205963,-0.052872739881621555,-0.03939729928970337,-0.16980430483818054,-0.03292869418893929,-0.05477023124694824,-0.2787584066390991,-0.04272295177017327,-0.06597656011581421,-0.34118160605430603,-0.04709762349759217,-0.07634416222572327,-0.3878289759159088,-0.05000790223513718,-0.06779265403747559,-0.14725258946418762,-0.030610937774525837,-0.08205768465995789,-0.24277782440185547,-0.03677526876364823,-0.08762431144714355,-0.30239802598953247,-0.04182409882579918,-0.09083667397499084,-0.347062885761261,-0.04634313300286408,-0.08648362755775452,-0.1209716796875,-0.028684947789059834,-0.09337484836578369,-0.19507643580436707,-0.03351848214899178,-0.09389296174049377,-0.23742246627807617,-0.03441824778948899,-0.09242025017738342,-0.27115803956985474,-0.03482056424056168
